ID,experimental_replicate,dose,ecuatorial,polar,,,,,,,
667,2,2.00,3.88,5.01,,,,,,,
667,2,2.00,3.43,4.58,,,,,,,
800,2,2.00,7.34,7.83,,,,,,,
800,2,2.00,7.9,7.88,,,,,,,
800,2,2.00,6.91,6.82,,,,,,,
800,2,2.00,7.7,7.73,,,,,,,
62-02,2,2.00,3.44,3.12,,,,,,,
62-02,2,2.00,3.89,3.3,,,,,,,
62-02,2,2.00,2.82,3.28,,,,,,,
62-02,2,2.00,3.52,3.21,,,,,,,
62-03,2,2.00,4.48,4.22,,,,,,,
62-03,2,2.00,3.79,3.88,,,,,,,
62-03,2,2.00,3.94,4.80,,,,,,,
62-03,2,2.00,4.09,5.07,,,,,,,
62-04,2,2.00,4.27,4.44,,,,,,,
62-04,2,2.00,3.34,3.11,,,,,,,
62-04,2,2.00,3.04,2.86,,,,,,,
62-04,2,2.00,3.12,3.22,,,,,,,
78-01,2,2.00,5.18,5.11,,,,,,,
78-01,2,2.00,5.09,5.68,,,,,,,
78-01,2,2.00,4.43,5.88,,,,,,,
78-01,2,2.00,5.32,6.24,,,,,,,
78-02,2,2.00,6.45,3.32,,,,,,,
78-02,2,2.00,6.50,7.02,,,,,,,
78-02,2,2.00,6.75,4.71,,,,,,,
78-02,2,2.00,6.92,6.79,,,,,,,
78-05,2,2.00,6.16,5.76,,,,,,,
78-05,2,2.00,4.76,5.51,,,,,,,
78-05,2,2.00,5.19,6.17,,,,,,,
78-05,2,2.00,5.06,5.92,,,,,,,
S-01,2,2.00,5.19,4.38,,,,,,,
S-01,2,2.00,5.29,4.90,,,,,,,
S-01,2,2.00,5.93,4.76,,,,,,,
S-01,2,2.00,4.86,5.34,,,,,,,
H-01,2,2.00,5.90,4.87,,,,,,,
H-01,2,2.00,6.35,4.97,,,,,,,
H-01,2,2.00,4.82,6.33,,,,,,,
H-01,2,2.00,4.19,4.74,,,,,,,
H-03,2,2.00,5.67,7.19,,,,,,,
H-03,2,2.00,6.67,6.77,,,,,,,
H-03,2,2.00,7.20,7.61,,,,,,,
H-03,2,2.00,6.13,5.50,,,,,,,
H-04,2,2.00,6.59,5.38,,,,,,,
H-04,2,2.00,5.33,5.05,,,,,,,
H-04,2,2.00,5.07,5.68,,,,,,,
H-04,2,2.00,5.92,5.44,,,,,,,
I-20,2,2.00,7.15,6.99,,,,,,,
I-20,2,2.00,7.14,7.14,,,,,,,
I-20,2,2.00,6.54,7.42,,,,,,,
I-20,2,2.00,6.44,6.61,,,,,,,
419,2,2.00,4.97,6.71,,,,,,,
419,2,2.00,6.35,6.07,,,,,,,
419,2,2.00,7.13,6.26,,,,,,,
419,2,2.00,5.17,6.87,,,,,,,
413,2,2.00,6.15,7.14,,,,,,,
413,2,2.00,6.98,6.00,,,,,,,
413,2,2.00,7.12,7.03,,,,,,,
413,2,2.00,6.89,6.40,,,,,,,
W212,2,2.00,6.19,7.46,,,,,,,
W212,2,2.00,7.18,7.32,,,,,,,
W212,2,2.00,7.13,7.03,,,,,,,
W212,2,2.00,7.67,6.95,,,,,,,
318,2,2.00,6.24,6.63,,,,,,,
318,2,2.00,6.53,6.05,,,,,,,
318,2,2.00,6.29,6.33,,,,,,,
318,2,2.00,5.90,6.18,,,,,,,
1025,2,2.00,5.19,6.20,,,,,,,
1025,2,2.00,5.01,4.83,,,,,,,
1025,2,2.00,4.61,4.62,,,,,,,
1025,2,2.00,4.63,5.77,,,,,,,
1026,2,2.00,7.79,7.72,,,,,,,
1026,2,2.00,7.59,7.68,,,,,,,
1026,2,2.00,7.19,7.37,,,,,,,
1026,2,2.00,7.91,7.60,,,,,,,
1027,2,2.00,4.50,5.80,,,,,,,
1027,2,2.00,6.37,4.67,,,,,,,
1027,2,2.00,6.23,6.49,,,,,,,
1027,2,2.00,5.41,5.06,,,,,,,
1029,2,2.00,4.88,5.17,,,,,,,
1029,2,2.00,4.16,5.12,,,,,,,
1029,2,2.00,4.26,3.16,,,,,,,
1029,2,2.00,5.96,5.72,,,,,,,
1032,2,2.00,5.56,4.86,,,,,,,
1032,2,2.00,5.16,6.08,,,,,,,
1032,2,2.00,6.39,5.78,,,,,,,
1032,2,2.00,5.88,5.61,,,,,,,
1033,2,2.00,6.00,4.72,,,,,,,
1033,2,2.00,5.96,4.97,,,,,,,
1033,2,2.00,6.74,5.65,,,,,,,
1033,2,2.00,4.81,4.81,,,,,,,
1,2,2.50,3.74,4.27,,,,,,,
1,2,2.50,4.44,4.14,,,,,,,
1,2,2.50,4.44,4.83,,,,,,,
1,2,2.50,4.35,4.44,,,,,,,
8,2,2.50,2.64,3.56,,,,,,,
8,2,2.50,4.06,4.93,,,,,,,
8,2,2.50,4.20,6.47,,,,,,,
8,2,2.50,4.52,3.79,,,,,,,
12B,2,2.50,3.02,3.53,,,,,,,
12B,2,2.50,5.54,6.12,,,,,,,
12B,2,2.50,4.73,5.80,,,,,,,
12B,2,2.50,3.71,5.04,,,,,,,
20,2,2.50,4.43,5.97,,,,,,,
20,2,2.50,3.35,3.07,,,,,,,
20,2,2.50,4.86,6.24,,,,,,,
20,2,2.50,5.28,3.67,,,,,,,
123,2,2.50,5.45,6.06,,,,,,,
123,2,2.50,5.73,6.92,,,,,,,
123,2,2.50,5.91,6.59,,,,,,,
123,2,2.50,4.47,5.03,,,,,,,
21,2,2.50,5.07,5.74,,,,,,,
21,2,2.50,4.74,5.90,,,,,,,
21,2,2.50,5.02,6.34,,,,,,,
21,2,2.50,3.96,4.55,,,,,,,
74SS1,2,2.50,6.04,4.81,,,,,,,
74SS1,2,2.50,5.02,3.45,,,,,,,
74SS1,2,2.50,3.56,2.59,,,,,,,
74SS1,2,2.50,3.04,2.67,,,,,,,
87,2,2.50,6.83,7.44,,,,,,,
87,2,2.50,6.48,6.13,,,,,,,
87,2,2.50,7.52,5.37,,,,,,,
87,2,2.50,3.50,4.33,,,,,,,
118,2,2.50,6.45,5.01,,,,,,,
118,2,2.50,7.48,7.71,,,,,,,
118,2,2.50,7.07,6.50,,,,,,,
118,2,2.50,5.00,5.08,,,,,,,
129,2,2.50,4.78,5.54,,,,,,,
129,2,2.50,5.23,5.09,,,,,,,
129,2,2.50,5.56,6.20,,,,,,,
129,2,2.50,6.21,3.55,,,,,,,
449,2,2.50,5.08,4.22,,,,,,,
449,2,2.50,6.47,5.28,,,,,,,
449,2,2.50,6.78,6.19,,,,,,,
449,2,2.50,5.96,4.77,,,,,,,
461,2,2.50,2.56,2.20,,,,,,,
461,2,2.50,2.80,2.88,,,,,,,
461,2,2.50,2.35,2.67,,,,,,,
461,2,2.50,2.56,2.24,,,,,,,
467,2,2.50,4.48,3.43,,,,,,,
467,2,2.50,4.65,3.32,,,,,,,
467,2,2.50,4.92,6.18,,,,,,,
467,2,2.50,3.01,3.68,,,,,,,
475,2,2.50,3.70,3.40,,,,,,,
475,2,2.50,3.00,2.82,,,,,,,
475,2,2.50,3.04,3.43,,,,,,,
475,2,2.50,3.19,2.45,,,,,,,
558,2,2.50,4.38,4.38,,,,,,,
558,2,2.50,5.19,2.82,,,,,,,
558,2,2.50,5.14,5.20,,,,,,,
558,2,2.50,3.33,4.15,,,,,,,
564,2,2.50,6.36,6.18,,,,,,,
564,2,2.50,6.52,7.00,,,,,,,
564,2,2.50,6.64,6.45,,,,,,,
564,2,2.50,5.31,6.24,,,,,,,
568,2,2.50,5.13,5.04,,,,,,,
568,2,2.50,4.95,6.88,,,,,,,
568,2,2.50,5.61,7.34,,,,,,,
568,2,2.50,5.09,4.79,,,,,,,
581,2,2.50,4.87,3.76,,,,,,,
581,2,2.50,3.71,4.37,,,,,,,
581,2,2.50,4.01,4.50,,,,,,,
581,2,2.50,3.60,3.69,,,,,,,
645,2,2.50,4.59,4.82,,,,,,,
645,2,2.50,4.91,6.61,,,,,,,
645,2,2.50,4.73,4.87,,,,,,,
645,2,2.50,4.43,4.67,,,,,,,
667,2,2.50,4.30,4.27,,,,,,,
667,2,2.50,4.46,2.96,,,,,,,
667,2,2.50,5.58,4.12,,,,,,,
667,2,2.50,3.01,3.52,,,,,,,
800,2,2.50,4.97,6.85,,,,,,,
800,2,2.50,6.98,7.01,,,,,,,
800,2,2.50,6.99,4.97,,,,,,,
800,2,2.50,7.51,6.15,,,,,,,
62-02,2,2.50,2.26,2.54,,,,,,,
62-02,2,2.50,3.01,2.88,,,,,,,
62-02,2,2.50,1.85,2.27,,,,,,,
62-02,2,2.50,2.30,2.70,,,,,,,
62-03,2,2.50,3.02,2.48,,,,,,,
62-03,2,2.50,2.75,2.91,,,,,,,
62-03,2,2.50,2.46,2.33,,,,,,,
62-03,2,2.50,1.98,1.80,,,,,,,
62-04,2,2.50,1.85,2.30,,,,,,,
62-04,2,2.50,2.19,2.37,,,,,,,
62-04,2,2.50,2.50,2.57,,,,,,,
62-04,2,2.50,3.19,2.40,,,,,,,
78-01,2,2.50,3.51,5.11,,,,,,,
78-01,2,2.50,5.01,4.78,,,,,,,
78-01,2,2.50,4.51,4.03,,,,,,,
78-01,2,2.50,3.83,5.02,,,,,,,
78-02,2,2.50,3.76,5.26,,,,,,,
78-02,2,2.50,5.38,6.47,,,,,,,
78-02,2,2.50,4.82,6.53,,,,,,,
78-02,2,2.50,3.36,3.54,,,,,,,
78-05,2,2.50,4.74,5.67,,,,,,,
78-05,2,2.50,4.37,5.74,,,,,,,
78-05,2,2.50,3.75,2.31,,,,,,,
78-05,2,2.50,3.92,4.79,,,,,,,
S-01,2,2.50,4.25,4.46,,,,,,,
S-01,2,2.50,4.46,4.59,,,,,,,
S-01,2,2.50,4.59,3.62,,,,,,,
S-01,2,2.50,3.73,3.77,,,,,,,
H-01,2,2.50,3.72,5.29,,,,,,,
H-01,2,2.50,5.32,4.33,,,,,,,
H-01,2,2.50,4.25,4.42,,,,,,,
H-01,2,2.50,4.83,3.81,,,,,,,
H-03,2,2.50,5.91,5.21,,,,,,,
H-03,2,2.50,6.36,6.61,,,,,,,
H-03,2,2.50,6.88,5.83,,,,,,,
H-03,2,2.50,3.42,4.62,,,,,,,
H-04,2,2.50,5.53,5.41,,,,,,,
H-04,2,2.50,5.70,4.99,,,,,,,
H-04,2,2.50,5.76,5.62,,,,,,,
H-04,2,2.50,4.31,3.28,,,,,,,
I-20,2,2.50,6.21,6.68,,,,,,,
I-20,2,2.50,7.03,6.29,,,,,,,
I-20,2,2.50,6.47,6.12,,,,,,,
I-20,2,2.50,6.03,5.32,,,,,,,
419,2,2.50,4.53,6.28,,,,,,,
419,2,2.50,4.88,4.33,,,,,,,
419,2,2.50,6.33,5.10,,,,,,,
419,2,2.50,5.64,4.60,,,,,,,
413,2,2.50,5.21,5.46,,,,,,,
413,2,2.50,6.30,5.96,,,,,,,
413,2,2.50,7.03,6.02,,,,,,,
413,2,2.50,4.87,6.22,,,,,,,
W212,2,2.50,5.03,4.76,,,,,,,
W212,2,2.50,6.05,6.78,,,,,,,
W212,2,2.50,4.66,6.18,,,,,,,
W212,2,2.50,5.00,5.20,,,,,,,
318,2,2.50,4.80,5.58,,,,,,,
318,2,2.50,6.56,6.37,,,,,,,
318,2,2.50,6.13,4.88,,,,,,,
318,2,2.50,4.43,5.13,,,,,,,
1025,2,2.50,4.92,3.49,,,,,,,
1025,2,2.50,4.17,5.45,,,,,,,
1025,2,2.50,4.82,5.68,,,,,,,
1025,2,2.50,2.74,2.93,,,,,,,
1026,2,2.50,7.13,7.55,,,,,,,
1026,2,2.50,8.03,7.75,,,,,,,
1026,2,2.50,6.64,5.93,,,,,,,
1026,2,2.50,6.16,6.43,,,,,,,
1027,2,2.50,3.57,5.10,,,,,,,
1027,2,2.50,5.66,5.22,,,,,,,
1027,2,2.50,5.77,6.02,,,,,,,
1027,2,2.50,3.39,4.10,,,,,,,
1029,2,2.50,6.14,6.25,,,,,,,
1029,2,2.50,4.20,4.95,,,,,,,
1029,2,2.50,6.22,5.13,,,,,,,
1029,2,2.50,5.27,5.66,,,,,,,
1032,2,2.50,2.94,3.47,,,,,,,
1032,2,2.50,4.09,4.34,,,,,,,
1032,2,2.50,5.80,6.17,,,,,,,
1032,2,2.50,3.38,3.95,,,,,,,
1033,2,2.50,5.15,5.22,,,,,,,
1033,2,2.50,4.79,3.61,,,,,,,
1033,2,2.50,5.99,5.11,,,,,,,
1033,2,2.50,4.05,4.83,,,,,,,
1,2,10.00,1.44,1.26,,,,,,,
1,2,10.00,1.18,1.21,,,,,,,
1,2,10.00,1.10,1.29,,,,,,,
1,2,10.00,1.44,1.42,,,,,,,
8,2,10.00,1.35,1.40,,,,,,,
8,2,10.00,1.34,1.30,,,,,,,
8,2,10.00,1.37,1.28,,,,,,,
8,2,10.00,1.42,1.33,,,,,,,
12B,2,10.00,1.50,1.31,,,,,,,
12B,2,10.00,1.39,1.36,,,,,,,
12B,2,10.00,1.27,1.37,,,,,,,
12B,2,10.00,1.73,1.60,,,,,,,
20,2,10.00,1.43,1.49,,,,,,,
20,2,10.00,1.29,1.49,,,,,,,
20,2,10.00,1.23,1.58,,,,,,,
20,2,10.00,1.52,1.26,,,,,,,
123,2,10.00,1.20,1.32,,,,,,,
123,2,10.00,1.24,1.37,,,,,,,
123,2,10.00,1.28,1.43,,,,,,,
123,2,10.00,1.32,1.27,,,,,,,
21,2,10.00,1.44,1.58,,,,,,,
21,2,10.00,1.47,1.50,,,,,,,
21,2,10.00,1.44,1.69,,,,,,,
21,2,10.00,1.54,1.57,,,,,,,
74SS1,2,10.00,1.28,1.36,,,,,,,
74SS1,2,10.00,1.42,1.69,,,,,,,
74SS1,2,10.00,1.42,1.38,,,,,,,
74SS1,2,10.00,1.32,1.25,,,,,,,
87,2,10.00,1.40,1.37,,,,,,,
87,2,10.00,1.33,1.36,,,,,,,
87,2,10.00,1.41,1.34,,,,,,,
87,2,10.00,1.42,1.45,,,,,,,
118,2,10.00,1.52,1.42,,,,,,,
118,2,10.00,1.24,1.31,,,,,,,
118,2,10.00,1.36,1.27,,,,,,,
118,2,10.00,1.36,1.52,,,,,,,
129,2,10.00,1.49,1.43,,,,,,,
129,2,10.00,1.40,1.44,,,,,,,
129,2,10.00,1.41,1.30,,,,,,,
129,2,10.00,1.60,1.48,,,,,,,
449,2,10.00,1.18,1.37,,,,,,,
449,2,10.00,1.30,1.28,,,,,,,
449,2,10.00,1.39,1.52,,,,,,,
449,2,10.00,1.67,1.22,,,,,,,
461,2,10.00,1.36,1.29,,,,,,,
461,2,10.00,1.20,1.25,,,,,,,
461,2,10.00,1.27,1.34,,,,,,,
461,2,10.00,1.28,1.30,,,,,,,
467,2,10.00,1.49,1.59,,,,,,,
467,2,10.00,1.44,1.60,,,,,,,
467,2,10.00,1.42,1.58,,,,,,,
467,2,10.00,1.56,1.87,,,,,,,
475,2,10.00,1.58,1.59,,,,,,,
475,2,10.00,1.46,1.51,,,,,,,
475,2,10.00,1.46,1.56,,,,,,,
475,2,10.00,1.41,1.38,,,,,,,
558,2,10.00,1.09,1.20,,,,,,,
558,2,10.00,1.29,1.34,,,,,,,
558,2,10.00,1.21,1.17,,,,,,,
558,2,10.00,1.42,1.18,,,,,,,
564,2,10.00,1.36,1.28,,,,,,,
564,2,10.00,1.24,1.13,,,,,,,
564,2,10.00,1.19,1.24,,,,,,,
564,2,10.00,1.22,1.17,,,,,,,
568,2,10.00,1.34,1.40,,,,,,,
568,2,10.00,1.39,1.48,,,,,,,
568,2,10.00,1.38,1.46,,,,,,,
568,2,10.00,1.41,1.49,,,,,,,
581,2,10.00,1.45,1.47,,,,,,,
581,2,10.00,1.33,1.25,,,,,,,
581,2,10.00,1.36,1.48,,,,,,,
581,2,10.00,1.70,1.95,,,,,,,
645,2,10.00,1.29,1.16,,,,,,,
645,2,10.00,1.22,1.39,,,,,,,
645,2,10.00,1.50,1.24,,,,,,,
645,2,10.00,1.49,1.54,,,,,,,
667,2,10.00,1.35,1.38,,,,,,,
667,2,10.00,1.54,1.49,,,,,,,
667,2,10.00,1.32,1.39,,,,,,,
667,2,10.00,1.53,1.52,,,,,,,
800,2,10.00,1.61,1.51,,,,,,,
800,2,10.00,1.61,1.61,,,,,,,
800,2,10.00,1.55,1.54,,,,,,,
800,2,10.00,1.68,1.60,,,,,,,
62-02,2,10.00,1.35,1.36,,,,,,,
62-02,2,10.00,1.36,1.43,,,,,,,
62-02,2,10.00,1.07,1.32,,,,,,,
62-02,2,10.00,1.30,1.16,,,,,,,
62-03,2,10.00,1.39,1.26,,,,,,,
62-03,2,10.00,1.62,1.49,,,,,,,
62-03,2,10.00,1.40,1.33,,,,,,,
62-03,2,10.00,1.36,1.23,,,,,,,
62-04,2,10.00,1.55,1.47,,,,,,,
62-04,2,10.00,1.40,1.38,,,,,,,
62-04,2,10.00,1.42,1.39,,,,,,,
62-04,2,10.00,1.58,1.45,,,,,,,
78-01,2,10.00,1.45,1.28,,,,,,,
78-01,2,10.00,1.45,1.49,,,,,,,
78-01,2,10.00,1.59,1.45,,,,,,,
78-01,2,10.00,1.80,1.69,,,,,,,
78-02,2,10.00,1.42,1.49,,,,,,,
78-02,2,10.00,1.37,1.51,,,,,,,
78-02,2,10.00,1.31,1.47,,,,,,,
78-02,2,10.00,1.54,1.61,,,,,,,
78-05,2,10.00,1.46,1.34,,,,,,,
78-05,2,10.00,1.36,1.28,,,,,,,
78-05,2,10.00,1.30,1.22,,,,,,,
78-05,2,10.00,1.54,1.43,,,,,,,
S-01,2,10.00,1.31,1.36,,,,,,,
S-01,2,10.00,1.31,1.40,,,,,,,
S-01,2,10.00,1.44,1.34,,,,,,,
S-01,2,10.00,1.45,1.31,,,,,,,
H-01,2,10.00,1.55,1.71,,,,,,,
H-01,2,10.00,1.80,1.66,,,,,,,
H-01,2,10.00,1.58,1.58,,,,,,,
H-01,2,10.00,1.78,1.71,,,,,,,
H-03,2,10.00,1.26,1.40,,,,,,,
H-03,2,10.00,1.57,1.64,,,,,,,
H-03,2,10.00,1.23,1.41,,,,,,,
H-03,2,10.00,1.47,1.52,,,,,,,
H-04,2,10.00,1.44,1.50,,,,,,,
H-04,2,10.00,1.41,1.41,,,,,,,
H-04,2,10.00,1.46,1.38,,,,,,,
H-04,2,10.00,1.52,1.61,,,,,,,
I-20,2,10.00,1.11,1.14,,,,,,,
I-20,2,10.00,1.21,1.20,,,,,,,
I-20,2,10.00,1.12,1.17,,,,,,,
I-20,2,10.00,1.47,1.41,,,,,,,
419,2,10.00,1.32,1.12,,,,,,,
419,2,10.00,1.46,1.32,,,,,,,
419,2,10.00,1.56,1.64,,,,,,,
419,2,10.00,1.59,1.59,,,,,,,
413,2,10.00,1.51,1.77,,,,,,,
413,2,10.00,1.59,1.65,,,,,,,
413,2,10.00,1.50,1.66,,,,,,,
413,2,10.00,1.60,1.71,,,,,,,
W212,2,10.00,1.26,1.26,,,,,,,
W212,2,10.00,1.39,1.36,,,,,,,
W212,2,10.00,1.42,1.57,,,,,,,
W212,2,10.00,1.52,1.48,,,,,,,
318,2,10.00,1.61,1.63,,,,,,,
318,2,10.00,1.34,1.43,,,,,,,
318,2,10.00,1.35,1.20,,,,,,,
318,2,10.00,1.29,1.38,,,,,,,
1025,2,10.00,1.50,1.36,,,,,,,
1025,2,10.00,1.50,1.81,,,,,,,
1025,2,10.00,1.72,1.77,,,,,,,
1025,2,10.00,1.51,1.76,,,,,,,
1026,2,10.00,1.26,1.31,,,,,,,
1026,2,10.00,1.52,1.45,,,,,,,
1026,2,10.00,1.52,1.46,,,,,,,
1026,2,10.00,1.59,1.74,,,,,,,
1027,2,10.00,1.63,1.53,,,,,,,
1027,2,10.00,1.58,1.48,,,,,,,
1027,2,10.00,1.56,1.60,,,,,,,
1027,2,10.00,1.74,1.65,,,,,,,
1029,2,10.00,1.45,1.53,,,,,,,
1029,2,10.00,1.31,1.50,,,,,,,
1029,2,10.00,1.75,1.60,,,,,,,
1029,2,10.00,1.67,1.51,,,,,,,
1032,2,10.00,1.06,1.15,,,,,,,
1032,2,10.00,1.18,1.04,,,,,,,
1032,2,10.00,1.08,1.06,,,,,,,
1032,2,10.00,1.17,1.37,,,,,,,
1033,2,10.00,1.58,1.53,,,,,,,
1033,2,10.00,1.51,1.70,,,,,,,
1033,2,10.00,1.98,1.58,,,,,,,
1033,2,10.00,1.71,1.76,,,,,,,
1,3,0.00,8.50,8.50,,,,,,,
1,3,0.00,8.31,8.05,,,,,,,
1,3,0.00,6.63,6.51,,,,,,,
1,3,0.00,7.90,8.04,,,,,,,
8,3,0.00,7.87,8.19,,,,,,,
8,3,0.00,7.96,8.01,,,,,,,
8,3,0.00,6.41,6.63,,,,,,,
8,3,0.00,7.69,7.65,,,,,,,
12B,3,0.00,7.42,8.51,,,,,,,
12B,3,0.00,7.82,7.99,,,,,,,
12B,3,0.00,6.91,6.76,,,,,,,
12B,3,0.00,7.53,7.48,,,,,,,
20,3,0.00,8.20,8.32,,,,,,,
20,3,0.00,7.82,7.85,,,,,,,
20,3,0.00,6.98,6.68,,,,,,,
20,3,0.00,8.03,8.38,,,,,,,
123,3,0.00,8.12,7.73,,,,,,,
123,3,0.00,7.93,8.07,,,,,,,
123,3,0.00,6.53,6.22,,,,,,,
123,3,0.00,7.83,7.83,,,,,,,
21,3,0.00,7.98,8.03,,,,,,,
21,3,0.00,7.77,7.61,,,,,,,
21,3,0.00,6.35,6.48,,,,,,,
21,3,0.00,7.85,7.75,,,,,,,
74SS1,3,0.00,8.50,8.50,,,,,,,
74SS1,3,0.00,8.06,8.16,,,,,,,
74SS1,3,0.00,6.51,6.60,,,,,,,
74SS1,3,0.00,8.22,8.38,,,,,,,
87,3,0.00,7.85,7.81,,,,,,,
87,3,0.00,7.38,7.20,,,,,,,
87,3,0.00,6.42,6.04,,,,,,,
87,3,0.00,8.00,7.69,,,,,,,
118,3,0.00,7.69,7.73,,,,,,,
118,3,0.00,7.38,7.19,,,,,,,
118,3,0.00,6.52,6.51,,,,,,,
118,3,0.00,7.59,7.99,,,,,,,
129,3,0.00,8.00,8.35,,,,,,,
129,3,0.00,7.95,7.95,,,,,,,
129,3,0.00,6.52,6.36,,,,,,,
129,3,0.00,7.27,7.01,,,,,,,
449,3,0.00,7.22,7.86,,,,,,,
449,3,0.00,7.72,7.87,,,,,,,
449,3,0.00,6.39,6.44,,,,,,,
449,3,0.00,7.73,7.92,,,,,,,
461,3,0.00,6.44,6.52,,,,,,,
461,3,0.00,6.31,5.95,,,,,,,
461,3,0.00,5.92,5.42,,,,,,,
461,3,0.00,6.02,5.69,,,,,,,
467,3,0.00,8.15,8.09,,,,,,,
467,3,0.00,7.53,7.64,,,,,,,
467,3,0.00,6.43,6.36,,,,,,,
467,3,0.00,7.77,7.44,,,,,,,
475,3,0.00,7.25,7.62,,,,,,,
475,3,0.00,7.51,6.89,,,,,,,
475,3,0.00,5.44,5.53,,,,,,,
475,3,0.00,7.12,7.05,,,,,,,
558,3,0.00,6.79,6.64,,,,,,,
558,3,0.00,6.79,6.42,,,,,,,
558,3,0.00,5.83,5.97,,,,,,,
558,3,0.00,6.76,6.81,,,,,,,
564,3,0.00,7.66,7.94,,,,,,,
564,3,0.00,7.73,7.85,,,,,,,
564,3,0.00,6.90,6.80,,,,,,,
564,3,0.00,7.98,7.98,,,,,,,
568,3,0.00,7.87,7.83,,,,,,,
568,3,0.00,7.72,7.59,,,,,,,
568,3,0.00,6.80,6.50,,,,,,,
568,3,0.00,7.07,7.14,,,,,,,
581,3,0.00,8.03,7.93,,,,,,,
581,3,0.00,7.88,7.82,,,,,,,
581,3,0.00,6.80,6.93,,,,,,,
581,3,0.00,7.85,7.79,,,,,,,
645,3,0.00,7.35,7.55,,,,,,,
645,3,0.00,7.33,7.67,,,,,,,
645,3,0.00,6.43,6.22,,,,,,,
645,3,0.00,7.54,7.28,,,,,,,
667,3,0.00,6.64,6.45,,,,,,,
667,3,0.00,6.80,6.75,,,,,,,
667,3,0.00,6.34,6.13,,,,,,,
667,3,0.00,6.39,6.96,,,,,,,
800,3,0.00,8.04,8.09,,,,,,,
800,3,0.00,8.19,8.08,,,,,,,
800,3,0.00,7.06,6.66,,,,,,,
800,3,0.00,8.06,8.08,,,,,,,
62-02,3,0.00,8.08,7.65,,,,,,,
62-02,3,0.00,8.34,8.14,,,,,,,
62-02,3,0.00,5.73,5.73,,,,,,,
62-02,3,0.00,8.02,8.06,,,,,,,
62-03,3,0.00,6.63,6.92,,,,,,,
62-03,3,0.00,6.85,6.77,,,,,,,
62-03,3,0.00,6.06,5.90,,,,,,,
62-03,3,0.00,7.29,7.54,,,,,,,
62-04,3,0.00,7.63,8.07,,,,,,,
62-04,3,0.00,7.36,7.81,,,,,,,
62-04,3,0.00,6.91,6.75,,,,,,,
62-04,3,0.00,8.03,7.81,,,,,,,
78-01,3,0.00,7.61,7.77,,,,,,,
78-01,3,0.00,7.54,7.72,,,,,,,
78-01,3,0.00,6.22,6.45,,,,,,,
78-01,3,0.00,7.69,7.44,,,,,,,
78-02,3,0.00,8.31,8.50,,,,,,,
78-02,3,0.00,8.27,7.87,,,,,,,
78-02,3,0.00,6.84,6.87,,,,,,,
78-02,3,0.00,7.78,8.07,,,,,,,
78-05,3,0.00,7.83,7.67,,,,,,,
78-05,3,0.00,7.80,7.72,,,,,,,
78-05,3,0.00,4.95,4.90,,,,,,,
78-05,3,0.00,7.74,7.84,,,,,,,
S-01,3,0.00,7.78,7.86,,,,,,,
S-01,3,0.00,6.36,6.71,,,,,,,
S-01,3,0.00,5.17,5.14,,,,,,,
S-01,3,0.00,6.22,6.67,,,,,,,
H-01,3,0.00,7.47,7.48,,,,,,,
H-01,3,0.00,7.45,7.67,,,,,,,
H-01,3,0.00,5.92,6.11,,,,,,,
H-01,3,0.00,7.69,7.50,,,,,,,
H-03,3,0.00,8.09,8.11,,,,,,,
H-03,3,0.00,8.21,8.23,,,,,,,
H-03,3,0.00,6.88,7.10,,,,,,,
H-03,3,0.00,7.96,7.93,,,,,,,
H-04,3,0.00,7.85,8.18,,,,,,,
H-04,3,0.00,8.06,8.15,,,,,,,
H-04,3,0.00,6.40,6.54,,,,,,,
H-04,3,0.00,7.93,7.93,,,,,,,
I-20,3,0.00,7.42,7.77,,,,,,,
I-20,3,0.00,7.23,7.22,,,,,,,
I-20,3,0.00,6.18,6.35,,,,,,,
I-20,3,0.00,7.30,7.33,,,,,,,
419,3,0.00,8.40,7.97,,,,,,,
419,3,0.00,7.55,7.63,,,,,,,
419,3,0.00,6.26,6.03,,,,,,,
419,3,0.00,7.87,7.76,,,,,,,
413,3,0.00,7.22,7.82,,,,,,,
413,3,0.00,7.64,7.61,,,,,,,
413,3,0.00,6.47,6.54,,,,,,,
413,3,0.00,7.59,7.75,,,,,,,
W212,3,0.00,7.63,7.43,,,,,,,
W212,3,0.00,7.56,7.50,,,,,,,
W212,3,0.00,6.04,5.86,,,,,,,
W212,3,0.00,7.33,7.55,,,,,,,
318,3,0.00,7.93,8.07,,,,,,,
318,3,0.00,7.65,7.77,,,,,,,
318,3,0.00,6.29,6.46,,,,,,,
318,3,0.00,7.37,7.15,,,,,,,
1025,3,0.00,,,,,,,,,
1025,3,0.00,7.37,6.86,,,,,,,
1025,3,0.00,6.11,6.26,,,,,,,
1025,3,0.00,7.42,7.13,,,,,,,
1026,3,0.00,8.07,7.70,,,,,,,
1026,3,0.00,8.01,7.80,,,,,,,
1026,3,0.00,6.59,6.51,,,,,,,
1026,3,0.00,7.60,7.81,,,,,,,
1027,3,0.00,7.61,7.87,,,,,,,
1027,3,0.00,7.37,7.57,,,,,,,
1027,3,0.00,5.65,5.58,,,,,,,
1027,3,0.00,6.74,6.99,,,,,,,
1029,3,0.00,8.06,7.80,,,,,,,
1029,3,0.00,7.05,6.79,,,,,,,
1029,3,0.00,6.23,6.09,,,,,,,
